,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6667,367,1100000.0,4,2.5,2190,6300,1.0,0,3,3,7,1240,1960,1960,98033,47.6918,-122.216,2730,14659
6668,220,523000.0,3,1.75,3000,5413,2.0,0,0,4,8,1900,1963,1963,98115,47.6962,-122.312,1550,5413
6669,98,615000.0,4,1.75,2270,9830,1.0,0,0,4,8,2270,1959,1959,98005,47.5999,-122.176,2540,11990
6670,185,1515000.0,4,4.0,4500,11795,2.0,0,0,3,12,4500,1991,1991,98027,47.5533,-122.098,3930,11576
6671,98,870000.0,5,4.0,3400,5000,2.0,0,0,3,8,2320,1900,2013,98107,47.6655,-122.363,1910,5000
6672,107,710000.0,3,2.5,2830,9680,2.0,0,0,3,10,2830,1991,1991,98074,47.6249,-122.024,2970,8691
6673,66,215000.0,3,1.0,960,9563,1.0,0,0,5,7,960,1967,1967,98023,47.2864,-122.357,1280,9600
6674,129,590000.0,2,1.0,1530,6450,1.0,0,0,4,7,1530,1920,1920,98117,47.6833,-122.398,1530,5000
6675,104,323000.0,5,2.5,2500,13034,1.0,0,0,3,7,1300,1962,1962,98092,47.3343,-122.194,2440,13300
6676,81,279000.0,4,2.0,1560,7569,1.5,0,0,4,7,1560,1966,1966,98058,47.4496,-122.155,1480,8755
6677,140,535100.0,3,2.25,2070,7207,1.0,0,0,3,8,1720,1973,1973,98177,47.7735,-122.371,2350,7980
6678,178,830000.0,5,2.25,2710,19800,1.0,0,0,5,9,1910,1959,1959,98005,47.5958,-122.175,2120,16400
6679,62,815000.0,4,2.5,3150,4203,2.0,0,0,3,9,3150,2002,2002,98033,47.688,-122.164,3150,5169
6680,311,535900.0,3,2.25,1880,10880,1.0,0,0,3,8,1480,1975,1975,98008,47.5937,-122.116,2120,10240
6681,311,230000.0,3,1.0,1250,8800,1.0,0,0,3,7,1250,1955,1955,98146,47.497,-122.357,1480,8200
6682,291,325500.0,4,1.75,2290,8142,1.0,0,0,4,7,1490,1969,1969,98055,47.4564,-122.211,1840,8142
6683,273,359000.0,3,2.25,1990,4331,2.0,0,0,3,7,1990,1997,1997,98056,47.4917,-122.167,1690,3688
6684,7,505000.0,3,2.5,2100,5824,2.0,0,2,3,8,2100,1999,1999,98065,47.5334,-121.867,1890,4140
6685,151,253905.0,3,1.0,940,8400,1.0,0,0,5,7,940,1958,1958,98056,47.5112,-122.167,950,8400
6686,70,369950.0,3,1.75,1640,4860,1.0,0,0,3,8,1200,1965,1965,98125,47.7125,-122.32,1480,7200
6687,264,350000.0,3,2.25,1860,8378,2.0,0,0,3,7,1860,1995,1995,98038,47.3875,-122.032,1870,8378
6688,97,650000.0,4,2.25,2100,2500,3.0,0,0,3,8,2100,2001,2001,98115,47.6726,-122.298,1660,4000
6689,115,295000.0,3,1.75,1500,15246,1.0,0,0,3,6,1500,1925,1998,98070,47.4367,-122.463,1500,16988
6690,370,620000.0,3,1.75,1680,28046,1.0,0,3,3,8,1180,1948,1948,98177,47.7648,-122.37,2190,26308
6691,322,1998000.0,2,2.5,3900,920423,2.0,0,0,3,12,3900,2009,2009,98065,47.5371,-121.756,2720,411962
6692,5,246000.0,3,1.0,1400,7410,1.0,0,0,3,6,1400,1944,1944,98166,47.4798,-122.343,1070,7410
6693,137,430000.0,3,2.75,2600,12860,1.0,0,0,3,7,1350,1965,1965,98014,47.695,-121.918,2260,12954
6694,266,509990.0,3,2.0,1440,4859,2.0,0,0,2,6,1440,1921,1921,98118,47.5503,-122.285,1360,4558
6695,221,490000.0,4,1.75,1870,9500,1.0,0,0,4,7,1090,1962,1962,98033,47.7012,-122.187,2010,10000
6696,214,385000.0,4,2.75,2960,10454,1.0,0,1,3,8,2360,1979,1979,98198,47.4006,-122.322,1870,10500
6697,362,769000.0,4,2.5,2440,6733,2.0,0,0,3,9,2440,1999,1999,98074,47.6374,-122.064,2570,6496
6698,286,185000.0,2,1.0,1122,9100,1.0,0,0,4,6,1122,1960,1960,98023,47.328,-122.341,840,9344
6699,7,303500.0,3,1.5,1060,10464,1.0,0,0,4,7,1060,1973,1973,98034,47.7313,-122.229,1420,10464
6700,285,468000.0,4,2.5,2150,8165,1.0,0,0,3,8,1430,1957,1957,98177,47.773,-122.371,2360,7980
6701,80,449950.0,4,2.5,3100,10000,2.0,0,0,3,9,3100,1978,1978,98042,47.3741,-122.15,1850,9438
6702,45,235000.0,2,1.5,880,1805,2.0,0,0,3,7,880,1999,1999,98133,47.7064,-122.342,880,5060
6703,214,520000.0,4,2.5,2490,34947,2.0,0,0,3,9,2150,1985,1985,98027,47.4823,-122.031,2490,39639
6704,188,203000.0,2,1.0,1080,9067,1.0,0,0,3,6,1080,1951,1951,98168,47.4815,-122.331,1080,6647
6705,116,657000.0,5,2.5,2530,10190,1.0,0,0,4,7,1290,1960,1960,98008,47.616,-122.115,2040,8560
6706,68,275000.0,3,1.0,1200,7800,1.0,0,0,4,7,1200,1954,1954,98126,47.5196,-122.371,1230,7070
6707,175,540000.0,4,2.25,2850,7453,2.0,0,0,3,9,2850,1991,1991,98072,47.7439,-122.174,2700,8468
6708,53,455000.0,4,2.5,2950,4502,2.0,0,0,3,7,2950,2005,2005,98059,47.5002,-122.151,2360,4502
6709,167,458500.0,2,1.75,1160,6828,1.0,0,0,3,7,860,1941,1941,98115,47.6937,-122.298,1250,6828
6710,357,549900.0,4,3.5,3420,4751,2.0,0,0,3,10,3420,2003,2003,98055,47.4734,-122.193,3490,5700
6711,0,750000.0,3,1.75,2240,10578,2.0,0,0,5,8,1550,1923,1923,98115,47.6954,-122.292,1570,10578
6712,52,235000.0,4,1.75,1450,8891,1.5,0,0,3,7,1180,1962,1962,98168,47.478,-122.278,1450,9013
6713,132,286000.0,4,2.5,1820,7930,2.0,0,0,5,7,1820,1989,1989,98038,47.359,-122.05,1490,7930
6714,320,2650000.0,4,3.5,4700,13730,2.0,0,3,3,11,3500,1958,1995,98033,47.6899,-122.217,3210,15306
6715,284,602000.0,4,1.75,2430,14000,1.0,0,0,4,7,1580,1963,1963,98052,47.6554,-122.134,1910,8285
6716,110,640000.0,3,1.5,1960,4080,1.5,0,0,3,7,1960,1915,1915,98115,47.6768,-122.31,1880,4080
6717,160,267000.0,3,1.75,1440,10920,1.0,0,0,4,8,1440,1977,1977,98030,47.3812,-122.168,1720,8260
6718,354,712000.0,4,2.5,2730,4385,2.0,0,0,3,8,2730,2001,2001,98075,47.5975,-122.038,2670,4644
6719,161,244500.0,2,1.0,910,9000,1.0,0,0,3,5,910,1923,1923,98065,47.526,-121.81,1290,9000
6720,375,301000.0,2,1.0,910,9000,1.0,0,0,3,5,910,1923,1923,98065,47.526,-121.81,1290,9000
6721,108,990000.0,4,2.5,2430,6325,2.0,0,0,4,8,2020,1919,1919,98109,47.6413,-122.354,2340,4375
6722,355,739999.0,4,2.75,3350,6500,2.0,0,0,3,10,3350,1999,1999,98075,47.5838,-122.027,2960,6970
6723,39,480000.0,4,1.75,2320,4322,1.0,0,0,3,7,1140,1910,1910,98144,47.5755,-122.289,1820,4322
6724,88,305000.0,3,2.5,1260,1622,3.0,0,0,3,8,1260,2009,2009,98133,47.7325,-122.343,1340,1188
6725,258,703300.0,3,2.0,1980,3525,1.5,0,0,4,8,1590,1932,1932,98117,47.6847,-122.368,1760,3760
6726,332,265000.0,4,1.5,1580,8468,2.0,0,0,4,7,1580,1971,1971,98001,47.3336,-122.281,1580,8260
6727,355,600000.0,4,2.5,2710,35009,2.0,0,2,3,9,2710,1992,1992,98045,47.4815,-121.714,2330,35040
6728,80,253000.0,3,1.0,1400,9750,1.0,0,0,3,7,1400,1968,1998,98198,47.3862,-122.304,1640,8050
6729,328,617950.0,4,2.5,2410,7950,2.0,0,0,3,8,2410,1997,1997,98034,47.7185,-122.226,1920,7713
6730,224,385000.0,4,3.25,1790,2460,2.0,0,0,4,7,1100,2000,2000,98106,47.534,-122.346,1260,4040
6731,231,319000.0,3,2.0,1640,9234,1.0,0,0,5,7,1060,1967,1967,98118,47.5162,-122.274,2230,10354
6732,356,696000.0,3,2.5,1670,8023,1.0,0,0,5,7,1170,1960,1960,98008,47.615,-122.117,1960,8964
6733,59,345000.0,2,1.0,970,5750,1.0,0,0,4,6,970,1932,1932,98126,47.5518,-122.37,1650,8625
6734,173,380000.0,3,2.5,1610,1778,3.0,0,0,3,7,1610,2002,2002,98115,47.6902,-122.306,1120,2187
6735,6,647500.0,4,1.75,2060,26036,1.0,0,0,4,8,1160,1947,1947,98166,47.4444,-122.351,2590,21891
6736,146,725000.0,3,2.5,3570,35271,2.0,0,0,3,9,3570,1997,1997,98027,47.4782,-122.035,3510,37194
6737,231,269950.0,3,1.75,1400,7735,1.0,0,0,4,7,1400,1989,1989,98038,47.357,-122.04,1530,7754
6738,40,875000.0,4,2.5,3470,32109,2.0,0,0,3,10,3470,1995,1995,98077,47.7311,-122.036,3800,35181
6739,28,299950.0,3,1.0,1210,9525,1.0,0,0,3,7,1210,1955,1955,98106,47.5274,-122.345,1680,7620
6740,62,1875000.0,4,3.25,3930,10929,2.0,0,0,3,10,3930,2006,2006,98004,47.6259,-122.194,1780,9999
6741,31,430000.0,2,1.0,990,4802,1.0,0,0,3,7,990,1947,1947,98117,47.6876,-122.395,1180,5000
6742,272,495000.0,5,2.5,2200,4942,2.0,0,0,3,8,2200,1989,1989,98029,47.5772,-122.001,2200,5924
6743,195,275000.0,3,1.5,1510,16200,1.0,0,0,3,7,1510,1970,1970,98031,47.3926,-122.167,1650,13950
6744,137,333000.0,3,1.0,1620,5040,1.0,0,0,3,7,1120,1964,1964,98118,47.5263,-122.286,1790,6178
6745,17,247000.0,3,2.25,1580,7941,2.0,0,0,4,7,1580,1986,1986,98023,47.2843,-122.357,1730,8051
6746,311,204555.0,3,1.75,1260,15000,1.5,0,0,4,7,1260,1983,1983,98092,47.2737,-122.153,2400,21715
6747,74,432000.0,3,2.0,2190,13673,1.0,0,0,4,9,2190,1994,1994,98042,47.3542,-122.098,2770,13804
6748,19,175000.0,3,1.75,1230,13056,1.0,0,0,4,7,1230,1962,1962,98001,47.3171,-122.279,1690,15750
6749,322,556300.0,4,2.5,2030,7140,1.0,0,0,4,7,1400,1968,1968,98008,47.6244,-122.109,1800,7565
6750,54,286000.0,2,1.0,780,3475,1.0,0,0,4,5,780,1930,1930,98045,47.4944,-121.789,1210,6769
6751,127,320000.0,2,1.5,1110,1200,3.0,0,0,3,8,1110,2000,2000,98103,47.6931,-122.342,1110,1363
6752,353,815000.0,3,2.5,2790,53143,2.0,0,0,4,9,2790,1991,1991,98077,47.7687,-122.036,2740,47916
6753,329,385000.0,4,1.75,1660,10757,1.0,0,0,3,7,1000,1980,1980,98056,47.5071,-122.194,1880,8319
6754,6,1039000.0,4,1.0,3410,5000,2.0,0,0,5,8,2190,1910,1910,98144,47.5807,-122.291,2550,5000
6755,179,350000.0,4,2.25,2390,13002,2.0,0,0,3,8,2390,1987,1987,98023,47.3111,-122.35,2450,11200
6756,88,277000.0,4,2.5,1850,5880,2.0,0,0,3,8,1850,1998,1998,98092,47.3322,-122.173,2370,6500
6757,293,415000.0,6,2.0,2500,5200,1.0,0,0,3,8,1250,1966,1966,98118,47.5517,-122.268,1800,5200
6758,216,295000.0,3,1.0,1000,8320,1.0,0,0,5,6,1000,1951,1951,98155,47.7548,-122.316,1090,8450
6759,95,969000.0,4,2.0,2450,5000,2.0,0,4,5,8,2200,1919,1919,98116,47.5619,-122.405,2360,6090
6760,186,339888.0,4,1.75,1440,6144,1.0,0,0,5,6,720,1947,1947,98106,47.5257,-122.357,960,5160
6761,112,269950.0,3,2.25,1660,7003,2.0,0,0,3,7,1660,1996,1996,98030,47.3599,-122.188,1840,6680
6762,152,1185000.0,3,2.5,2510,4600,2.0,0,2,3,10,2510,2006,2006,98034,47.7051,-122.223,2560,7500
6763,228,780000.0,4,2.5,3090,12511,2.0,0,0,4,10,3090,1998,1998,98075,47.5932,-121.983,3100,10882
6764,341,198000.0,3,1.0,860,5185,1.0,0,0,4,6,860,1968,1968,98042,47.3634,-122.086,1120,5494
6765,371,350000.0,2,1.0,1220,28703,1.0,0,0,4,7,1220,1953,1953,98056,47.4952,-122.172,2740,6720
6766,213,350000.0,3,1.0,1010,7680,1.0,0,0,4,7,1010,1967,1967,98034,47.732,-122.231,1320,7373
6767,218,319000.0,4,2.25,2390,7350,2.0,0,0,3,8,2390,1990,1990,98023,47.2938,-122.348,2390,7350
6768,129,311000.0,4,2.25,3340,8000,2.0,0,0,4,8,3340,1973,1973,98023,47.317,-122.385,2230,8000
6769,169,394000.0,5,3.25,3620,4650,2.0,0,0,3,8,2790,2004,2004,98038,47.3552,-122.026,2850,4650
6770,42,1335000.0,5,2.25,4200,5800,2.5,0,0,4,9,2910,1906,1906,98112,47.6284,-122.312,3060,5800
6771,53,2700000.0,5,2.75,3831,13800,2.0,1,4,3,9,3831,1959,1980,98040,47.5919,-122.251,3850,36563
6772,207,396000.0,3,1.0,1980,9540,1.0,0,0,3,7,1080,1949,1949,98133,47.7551,-122.353,1680,9529
6773,335,809000.0,4,1.75,1790,8372,1.0,0,0,4,8,1340,1976,1976,98033,47.6605,-122.189,2180,10500
6774,81,480000.0,3,2.0,1580,7400,1.0,0,0,3,7,1050,1977,1977,98052,47.6715,-122.162,1560,7458
6775,130,535000.0,6,1.75,2460,6000,1.0,0,0,4,7,1230,1913,1913,98115,47.6721,-122.323,1560,4275
6776,287,425000.0,5,2.75,2110,5120,2.0,0,0,3,7,1870,1947,1983,98106,47.5294,-122.357,1580,5120
6777,91,408000.0,3,2.5,1470,1204,3.0,0,0,3,8,1470,2006,2006,98117,47.6998,-122.366,1460,1245
6778,342,1255000.0,4,2.5,3510,13100,2.0,0,0,4,10,3510,1966,1966,98040,47.5306,-122.227,3230,12745
6779,353,310000.0,1,0.75,520,2885,1.0,0,0,4,6,520,1947,1947,98117,47.6886,-122.378,980,4241
6780,185,292000.0,3,2.5,1950,7421,2.0,0,0,3,8,1950,1996,1996,98038,47.3842,-122.036,2200,4668
6781,301,217000.0,2,1.0,770,9715,1.0,0,0,4,6,770,1942,1942,98168,47.4924,-122.312,1140,9715
6782,270,398500.0,4,2.5,2250,6064,2.0,0,0,3,8,2250,2005,2005,98056,47.4956,-122.174,1520,7840
6783,328,2250000.0,3,3.0,4040,7200,1.5,0,2,4,9,3340,1930,1930,98112,47.6288,-122.284,3450,10800
6784,327,700000.0,4,1.75,2360,6000,1.0,0,0,3,7,1280,1955,1955,98109,47.6465,-122.357,1700,3460
6785,133,585000.0,4,2.5,2330,45860,2.0,0,0,3,9,2330,1989,1989,98075,47.5842,-121.992,2930,5020
6786,159,399950.0,3,1.0,1720,8910,1.0,0,0,4,7,1720,1954,1954,98155,47.7736,-122.296,1870,8640
6787,42,235000.0,3,1.75,1900,8540,1.0,0,0,3,6,950,1980,1980,98168,47.4868,-122.303,1370,10204
6788,74,212000.0,3,1.0,1040,6800,1.0,0,0,5,6,1040,1951,1951,98178,47.492,-122.224,1430,6080
6789,111,310000.0,3,2.0,2070,9195,1.0,0,0,3,8,1220,1982,1982,98074,47.6491,-122.061,2080,9551
6790,228,539000.0,3,2.0,2070,9195,1.0,0,0,3,8,1220,1982,1982,98074,47.6491,-122.061,2080,9551
6791,217,390000.0,3,3.0,1550,1608,2.0,0,0,3,8,1280,2001,2001,98122,47.6042,-122.303,1940,1883
6792,213,560000.0,3,2.5,2020,11935,1.0,0,0,4,9,2020,1976,1976,98052,47.632,-122.092,2410,12350
6793,137,800000.0,5,2.5,3320,9024,2.0,0,0,3,9,3320,1999,1999,98075,47.5865,-122.056,3320,7665
6794,38,1900000.0,4,3.25,4130,112521,2.0,0,0,3,11,4130,1978,1978,98005,47.6392,-122.165,3140,26147
6795,178,472000.0,5,2.0,2030,9804,1.0,0,0,3,7,1110,1963,1963,98008,47.6297,-122.114,1930,7990
6796,144,502550.0,3,1.75,1770,7875,1.0,0,0,4,7,1170,1958,1958,98008,47.606,-122.125,1670,8000
6797,329,830000.0,4,3.25,3330,7809,2.0,0,0,3,9,3330,2004,2004,98075,47.5977,-121.976,3100,6465
6798,82,224950.0,4,2.5,2260,9686,1.0,0,0,4,7,1520,1965,1965,98002,47.286,-122.218,1750,9916
6799,47,375000.0,3,2.5,1950,6871,2.0,0,0,3,8,1950,1997,1997,98155,47.7603,-122.307,1950,7663
6800,220,645000.0,3,2.5,2930,19900,1.5,0,0,3,9,2930,1983,1983,98077,47.7234,-122.066,3160,20492
6801,21,599000.0,3,2.75,1960,2500,1.5,0,0,5,7,1410,1926,1926,98103,47.6744,-122.353,2040,5000
6802,372,515000.0,4,2.5,2980,12534,2.0,0,0,3,9,2980,1996,1996,98031,47.3999,-122.211,2630,12534
6803,26,135000.0,2,1.0,780,6685,1.0,0,0,4,5,780,1948,1948,98002,47.305,-122.215,880,6695
6804,174,485000.0,3,2.5,1650,4218,2.0,0,0,3,8,1650,2000,2000,98075,47.5998,-122.016,1650,4559
6805,73,890000.0,3,3.25,4030,12765,2.0,0,0,4,9,2800,1975,1975,98005,47.6331,-122.166,2670,13447
6806,341,215000.0,3,1.0,1010,10125,1.0,0,0,4,7,1010,1972,1972,98042,47.3423,-122.088,1230,10125
6807,229,299500.0,3,1.0,1190,9600,1.0,0,0,3,7,1190,1981,1981,98045,47.4805,-121.762,1360,10140
6808,103,800000.0,2,1.0,1050,8750,1.0,0,0,4,7,1050,1951,1951,98004,47.6294,-122.215,3360,20115
6809,283,275000.0,3,2.5,1560,4244,2.0,0,0,3,7,1560,2002,2002,98038,47.3834,-122.027,1670,4251
6810,293,256400.0,3,1.5,1490,7800,1.0,0,0,3,7,1010,1963,1963,98003,47.3431,-122.304,1570,7800
6811,298,310000.0,2,1.0,770,8149,1.0,0,0,4,6,770,1948,1948,98155,47.7439,-122.301,820,8149
6812,306,385000.0,1,1.0,620,5100,1.0,0,0,3,6,620,1954,1954,98144,47.5699,-122.287,1540,2676
6813,312,203000.0,3,1.5,1200,9120,1.0,0,0,3,7,1000,1963,1963,98055,47.4545,-122.187,1640,9200
6814,312,285000.0,4,2.0,2120,6865,1.0,0,0,3,7,1060,1954,1954,98133,47.7775,-122.337,1460,7780
6815,270,473975.0,3,2.5,2330,3610,2.0,0,0,3,8,2330,1999,1999,98074,47.6022,-122.021,1830,2948
6816,73,320000.0,3,1.75,2000,9760,1.0,0,0,4,8,1400,1978,1978,98058,47.4417,-122.134,1890,8089
6817,41,599000.0,5,2.75,2820,4608,1.0,0,0,3,7,1450,1967,1967,98117,47.6886,-122.361,1620,3840
6818,73,580000.0,3,2.0,2040,4800,1.0,0,0,4,7,1020,1925,1925,98126,47.5561,-122.377,1640,4800
6819,221,269500.0,4,2.25,1700,7056,2.0,0,0,3,7,1700,1999,1999,98001,47.3385,-122.262,1650,6025
6820,199,274000.0,2,1.0,820,6200,1.0,0,0,4,6,820,1954,1954,98166,47.4163,-122.34,1410,14000
6821,328,347000.0,2,1.75,1315,2162,2.0,0,0,4,8,1315,1974,1974,98028,47.752,-122.253,1640,2128
6822,19,270000.0,3,1.75,1390,10905,1.0,0,0,3,6,860,1957,1957,98106,47.5517,-122.36,1390,10839
6823,305,1430000.0,3,2.0,1890,12017,1.0,0,2,3,8,1890,1949,1949,98004,47.6203,-122.21,2000,12210
6824,294,220000.0,3,1.75,1460,7226,1.0,0,0,3,7,1460,1993,1993,98198,47.3839,-122.321,1760,7226
6825,306,243000.0,3,1.0,1480,15416,1.0,0,2,4,8,1480,1955,1955,98022,47.2142,-121.987,1190,10758
6826,25,457500.0,3,1.75,1840,4030,1.0,0,0,5,7,1050,1925,1925,98108,47.5549,-122.311,1840,5040
6827,231,340000.0,2,1.75,1880,7208,1.0,0,0,3,7,940,1951,1951,98115,47.6946,-122.328,1880,8051
6828,139,657500.0,4,1.5,1910,5000,1.5,0,0,3,7,1610,1912,1912,98105,47.6597,-122.29,2170,5000
6829,255,332500.0,4,2.5,2220,4720,2.0,0,0,3,7,2220,1998,1998,98038,47.3541,-122.024,2090,4717
6830,76,340000.0,3,2.0,1410,10015,1.0,0,3,3,6,1410,1993,1993,98045,47.4948,-121.776,1570,10485
6831,123,350000.0,4,3.0,3380,16133,1.0,0,1,3,8,2330,1959,1959,98118,47.5501,-122.261,2500,11100
6832,287,428000.0,4,2.5,1950,5602,1.0,0,0,5,7,1120,1966,1966,98118,47.5437,-122.291,2000,6050
6833,367,515055.0,4,2.5,2400,8320,2.0,0,0,3,8,2400,1999,1999,98045,47.4808,-121.781,2430,9258
6834,278,450000.0,3,1.75,1560,8968,1.0,0,0,4,8,1560,1972,1972,98008,47.6243,-122.1,1990,8034
6835,300,190000.0,3,1.0,1040,8910,1.0,0,0,3,6,1040,1943,1943,98168,47.5024,-122.32,1330,9720
6836,76,1000000.0,4,2.75,3090,16538,3.0,0,0,4,8,2590,1919,1987,98116,47.5803,-122.403,1500,5130
6837,201,299000.0,3,2.5,1850,4600,2.0,0,0,3,7,1850,2005,2005,98058,47.4661,-122.145,2160,4751
6838,185,508000.0,2,1.0,1200,2500,2.0,0,2,3,7,1090,1927,1927,98112,47.6304,-122.301,2690,4800
6839,152,294000.0,4,2.25,2190,3746,2.0,0,0,3,8,2190,2005,2005,98038,47.3896,-122.034,2200,3591
6840,175,320000.0,2,1.0,1380,5820,1.0,0,0,3,7,1380,1918,1976,98117,47.6875,-122.392,1540,4076
6841,339,641000.0,5,2.75,3710,8674,2.0,0,0,3,9,3710,1996,1996,98056,47.514,-122.176,3250,8678
6842,172,675000.0,3,2.5,2320,98445,1.0,0,0,4,8,1380,1978,1978,98072,47.7323,-122.116,2830,54014
6843,236,255000.0,3,1.5,1110,10296,1.0,0,0,5,7,1110,1964,1964,98042,47.422,-122.153,1330,10296
6844,363,286651.0,3,2.5,1830,4997,2.0,0,0,3,7,1830,2004,2004,98001,47.3035,-122.283,2488,4998
6845,287,607500.0,4,2.5,2460,45738,1.0,0,0,4,8,1650,1969,1969,98075,47.5952,-122.056,2550,32040
6846,277,765000.0,3,1.0,1270,6500,1.0,0,0,4,7,1270,1956,1956,98033,47.6874,-122.214,2260,7200
6847,171,334950.0,4,1.75,1700,40973,1.0,0,0,3,8,1700,1961,1961,98031,47.3439,-122.198,2760,40973
6848,109,426000.0,3,1.0,1130,9147,1.0,0,0,5,7,1130,1952,1952,98033,47.7006,-122.197,1930,9906
6849,115,775000.0,3,1.75,1640,18730,1.5,0,0,4,7,1640,1946,1946,98004,47.5975,-122.196,1670,12154
6850,216,343000.0,2,1.5,1040,8526,1.0,0,0,5,6,1040,1953,1953,98155,47.7349,-122.295,1310,8504
6851,129,470101.0,4,2.5,2320,7800,2.0,0,0,3,8,2320,1986,1986,98028,47.7738,-122.266,2090,5721
6852,368,195000.0,3,1.5,1200,7800,1.0,0,0,4,7,1200,1958,1958,98002,47.3137,-122.212,1390,8415
6853,305,772500.0,4,1.0,1720,4410,1.5,0,2,3,7,1720,1928,1928,98117,47.6791,-122.402,2140,4500
6854,54,450000.0,3,1.5,2330,11740,1.0,0,0,3,8,1330,1954,1954,98155,47.7481,-122.292,2630,11740
6855,123,1437500.0,4,3.75,4410,9231,3.0,0,3,3,11,4410,2001,2001,98118,47.5427,-122.265,2160,6600
6856,139,525000.0,4,1.75,1650,8560,1.0,0,0,3,8,1650,1970,1970,98052,47.6652,-122.146,1700,8560
6857,159,280000.0,3,1.5,1370,11400,2.0,0,0,3,7,1370,1980,1980,98045,47.4477,-121.77,1390,9600
6858,77,270000.0,3,2.5,1770,8640,1.0,0,0,3,7,1420,1986,1986,98001,47.326,-122.273,1894,7974
6859,3,406100.0,3,2.25,1410,1332,3.0,0,0,3,8,1410,2005,2005,98103,47.6916,-122.34,1430,1448
6860,171,332544.0,2,1.75,1710,4187,1.0,0,0,3,7,1710,1987,1987,98055,47.4732,-122.188,1760,4084
6861,360,110000.0,2,1.0,790,8250,1.0,0,0,3,6,790,1947,1947,98188,47.4523,-122.286,900,8250
6862,221,685000.0,6,2.25,2770,5854,1.5,0,0,3,8,2120,1921,1921,98112,47.6466,-122.304,2300,5450
6863,88,461000.0,4,1.0,1260,8505,1.5,0,0,5,7,1260,1951,1951,98177,47.7181,-122.371,1480,8100
6864,347,615000.0,3,2.25,2300,8067,1.0,0,0,4,8,1300,1979,1979,98034,47.7091,-122.198,2120,9524
6865,366,550000.0,2,1.0,1070,3000,1.0,0,0,4,7,870,1926,1926,98103,47.6828,-122.353,1890,3300
6866,173,1060000.0,4,3.5,3850,8100,2.0,0,1,3,11,2430,1995,1995,98033,47.6855,-122.19,2620,9346
6867,173,685000.0,3,2.5,2320,219978,2.0,0,0,4,8,2320,1993,1993,98053,47.6847,-122.064,2340,88862
6868,208,1555000.0,5,2.5,2870,16238,2.0,0,0,4,8,2870,1962,1962,98039,47.6308,-122.238,2870,16238
6869,32,312000.0,4,2.5,1830,5175,2.0,0,0,3,7,1830,2003,2003,98038,47.3565,-122.016,1830,5175
6870,60,507500.0,3,1.75,1990,9594,1.0,0,0,3,8,1190,1977,1977,98052,47.6617,-122.137,1930,9765
6871,139,217000.0,3,1.0,1110,9827,1.0,0,0,3,7,1110,1966,1966,98198,47.369,-122.311,1540,10187
6872,224,439000.0,3,2.25,1830,13477,1.0,0,3,4,7,1170,1981,1981,98034,47.7243,-122.21,1960,11344
6873,55,620000.0,6,3.5,3600,6875,2.0,0,0,3,8,2740,2004,2004,98065,47.5401,-121.879,3150,6663
6874,102,915000.0,4,2.5,3210,8532,2.0,0,0,3,10,3210,1998,1998,98007,47.625,-122.144,2950,6753
6875,216,425000.0,4,2.0,1490,5300,1.0,0,0,3,7,1110,1977,1977,98144,47.5949,-122.296,1330,1499
6876,301,435000.0,2,1.0,990,5643,1.0,0,0,3,7,870,1947,1947,98115,47.6802,-122.298,1280,5700
6877,241,305000.0,3,2.25,1646,12414,2.0,0,0,3,7,1646,1996,1996,98038,47.363,-122.035,1654,8734
6878,328,276000.0,2,1.0,720,4000,1.0,0,0,3,6,720,1918,1918,98106,47.5346,-122.353,1630,4000
6879,59,327500.0,3,2.25,2310,7200,2.0,0,0,3,8,2310,1990,1990,98031,47.4051,-122.193,1960,7201
6880,46,810000.0,3,2.5,2670,10481,2.0,0,0,3,9,2670,2003,2003,98033,47.6673,-122.176,2620,8895
6881,203,715000.0,3,3.25,3060,9055,2.0,0,0,3,10,2460,1994,1994,98052,47.6971,-122.101,2990,9598
6882,95,272000.0,3,1.5,1380,11760,1.0,0,0,4,7,1380,1963,1963,98055,47.4243,-122.202,1650,9855
6883,354,266000.0,2,1.0,700,5559,1.0,0,0,5,6,700,1949,1949,98155,47.7492,-122.311,1230,8100
6884,360,543000.0,3,1.5,1710,8364,2.0,0,2,3,7,1710,1944,1944,98136,47.5175,-122.393,2430,9040
6885,158,400000.0,3,2.5,1450,8064,1.0,0,0,3,8,1450,1984,1984,98074,47.6256,-122.037,1710,9554
6886,96,509500.0,5,2.25,2060,9000,1.0,0,0,4,7,1320,1961,1961,98007,47.6122,-122.137,2050,8800
6887,19,495000.0,3,3.5,2380,6250,2.0,0,3,3,8,1670,1997,1997,98118,47.5137,-122.252,2540,4010
6888,315,424950.0,4,2.5,2760,5564,2.0,0,0,3,7,2760,2001,2001,98056,47.4814,-122.189,2670,5626
6889,147,230000.0,3,1.0,940,10875,1.0,0,0,3,7,940,1957,1957,98056,47.5121,-122.168,1250,11200
6890,96,235000.0,4,1.5,1760,6150,1.5,0,0,3,7,1760,1951,1951,98031,47.3871,-122.224,1760,8276
6891,311,763000.0,3,2.0,1360,8752,1.0,0,2,4,6,1360,1942,1942,98033,47.6879,-122.208,2530,7680
